"Specimen","Site","Period","Measurement_value","Element","Element_Portion","Measurement","Measurement_Set","Immature","Site_Name","Specimen_No","Site_No","Reference_value","LSI_ln","Period_No"
"Animal.537","Mezraa-Teleilat","PPNB",29.4,"Hum_dist",1,"Hum_Bd",1,1,"Mezraa-Teleilat (PPNB)",1213,12,28.62,0.026888900216331,1
"Animal.538","Mezraa-Teleilat","PPNB",31.8,"Hum_dist",1,"Hum_Bd",1,1,"Mezraa-Teleilat (PPNB)",1214,12,28.62,0.105360515657826,1
"Animal.539","Mezraa-Teleilat","PPNB",28.9,"Hum_dist",1,"Hum_Bd",1,1,"Mezraa-Teleilat (PPNB)",1215,12,28.62,0.00973582099008165,1
"Animal.540","Mezraa-Teleilat","PPNB",31.5,"Hum_dist",1,"Hum_Bd",1,1,"Mezraa-Teleilat (PPNB)",1217,12,28.62,0.0958817717032825,1
"Animal.541","Mezraa-Teleilat","PPNB",32.4,"Hum_dist",1,"Hum_Bd",1,1,"Mezraa-Teleilat (PPNB)",1218,12,28.62,0.124052648669979,1
"Animal.542","Mezraa-Teleilat","PPNB",26.8,"Hum_dist",1,"Hum_Bd",1,1,"Mezraa-Teleilat (PPNB)",1219,12,28.62,-0.0657038866114939,1
"Animal.599","Mezraa-Teleilat","PPNB",29.8,"Hum_dist",1,"Hum_Bd",1,1,"Mezraa-Teleilat (PPNB)",1274,12,28.62,0.0404026193830539,1
"Animal.600","Mezraa-Teleilat","PPNB",31.5,"Hum_dist",1,"Hum_Bd",1,1,"Mezraa-Teleilat (PPNB)",1277,12,28.62,0.0958817717032825,1
"Animal.601","Mezraa-Teleilat","PPNB",31.8,"Hum_dist",1,"Hum_Bd",1,1,"Mezraa-Teleilat (PPNB)",1278,12,28.62,0.105360515657826,1
"Animal.602","Mezraa-Teleilat","PPNB",30.2,"Hum_dist",1,"Hum_Bd",1,1,"Mezraa-Teleilat (PPNB)",1279,12,28.62,0.053736150252519,1
"Animal.603","Mezraa-Teleilat","PPNB",30.7,"Hum_dist",1,"Hum_Bd",1,1,"Mezraa-Teleilat (PPNB)",1280,12,28.62,0.0701568804648466,1
"Animal.604","Mezraa-Teleilat","PPNB",31,"Hum_dist",1,"Hum_Bd",1,1,"Mezraa-Teleilat (PPNB)",1281,12,28.62,0.0798814303568413,1
"Animal.605","Mezraa-Teleilat","PPNB",28.6,"Hum_dist",1,"Hum_Bd",1,1,"Mezraa-Teleilat (PPNB)",1282,12,28.62,-0.000699056302497882,1
"Animal.606","Mezraa-Teleilat","PPNB",29.5,"Hum_dist",1,"Hum_Bd",1,1,"Mezraa-Teleilat (PPNB)",1283,12,28.62,0.0302844892174692,1
"Animal.608","Mezraa-Teleilat","PPNB",32,"Hum_dist",1,"Hum_Bd",1,1,"Mezraa-Teleilat (PPNB)",1285,12,28.62,0.111630128671422,1
"Animal.628","Atij","EBA",33.12,"Hum_dist",1,"Hum_Bd",1,1,"Atij (EBA)",1351,1,28.62,0.146031555388754,5
"Animal.629","Atij","EBA",27.77,"Hum_dist",1,"Hum_Bd",1,1,"Atij (EBA)",1352,1,28.62,-0.0301494728095968,5
"Animal.630","Atij","EBA",28.97,"Hum_dist",1,"Hum_Bd",1,1,"Atij (EBA)",1354,1,28.62,0.012155037652954,5
"Animal.631","Atij","EBA",31.87,"Hum_dist",1,"Hum_Bd",1,1,"Atij (EBA)",1362,1,28.62,0.10755935430094,5
"Animal.632","Atij","EBA",29.89,"Hum_dist",1,"Hum_Bd",1,1,"Atij (EBA)",1363,1,28.62,0.0434182021675415,5
"Animal.633","Atij","EBA",32.33,"Hum_dist",1,"Hum_Bd",1,1,"Atij (EBA)",1364,1,28.62,0.121889817609037,5
"Animal.634","Atij","EBA",30.22,"Hum_dist",1,"Hum_Bd",1,1,"Atij (EBA)",1365,1,28.62,0.0543981827162886,5
"Animal.635","Atij","EBA",31.99,"Hum_dist",1,"Hum_Bd",1,1,"Atij (EBA)",1366,1,28.62,0.111317579833122,5
"Animal.636","Atij","EBA",36.92,"Hum_dist",1,"Hum_Bd",1,1,"Atij (EBA)",1367,1,28.62,0.254647635506347,5
"Animal.637","Gudeda","EBA",36.14,"Hum_dist",1,"Hum_Bd",1,1,"Gudeda (EBA)",1368,7,28.62,0.233294511035778,5
"Animal.638","Gudeda","EBA",29.94,"Hum_dist",1,"Hum_Bd",1,1,"Gudeda (EBA)",1369,7,28.62,0.0450896048631774,5
"Animal.639","Gudeda","EBA",31.33,"Hum_dist",1,"Hum_Bd",1,1,"Gudeda (EBA)",1370,7,28.62,0.0904703308357954,5
"Animal.640","Gudeda","EBA",30.18,"Hum_dist",1,"Hum_Bd",1,1,"Gudeda (EBA)",1372,7,28.62,0.0530736792113981,5
"Animal.641","Raqai","EBA",31.57,"Hum_dist",1,"Hum_Bd",1,1,"Raqai (EBA)",1373,14,28.62,0.0981015284415955,5
"Animal.642","Raqai","EBA",29.53,"Hum_dist",1,"Hum_Bd",1,1,"Raqai (EBA)",1374,14,28.62,0.0313009216275264,5
"Animal.643","Raqai","EBA",30.7,"Hum_dist",1,"Hum_Bd",1,1,"Raqai (EBA)",1375,14,28.62,0.0701568804648466,5
"Animal.646","Raqai","EBA",31.98,"Hum_dist",1,"Hum_Bd",1,1,"Raqai (EBA)",1378,14,28.62,0.111004933277503,5
"Animal.841","Tell Beydar","EBA",31.2,"Hum_dist",1,"Hum_Bd",1,1,"Tell Beydar (EBA)",1815,18,28.62,0.0863123206871317,5
"Animal.842","Tell Beydar","EBA",34.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Beydar (EBA)",1816,18,28.62,0.186853549909009,5
"Animal.843","Tell Beydar","EBA",33.4,"Hum_dist",1,"Hum_Bd",1,1,"Tell Beydar (EBA)",1817,18,28.62,0.15445012585435,5
"Animal.844","Tell Beydar","EBA",36.7,"Hum_dist",1,"Hum_Bd",1,1,"Tell Beydar (EBA)",1818,18,28.62,0.24867098093222,5
"Animal.1027","Tell Sabi Abyad (Op III)","PN",29.3,"Hum_dist",1,"Hum_Bd",1,1,"Tell Sabi Abyad (Op III) (PN)",30,24,28.62,0.0234817418947167,1
"Animal.1028","Tell Sabi Abyad (Op III)","PN",26.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Sabi Abyad (Op III) (PN)",31,24,28.62,-0.0769610411361283,1
"Animal.1029","Tell Sabi Abyad (Op III)","PN",30.7,"Hum_dist",1,"Hum_Bd",1,1,"Tell Sabi Abyad (Op III) (PN)",32,24,28.62,0.0701568804648466,1
"Animal.1030","Tell Sabi Abyad (Op III)","PN",28.1,"Hum_dist",1,"Hum_Bd",1,1,"Tell Sabi Abyad (Op III) (PN)",34,24,28.62,-0.0183361977886047,1
"Animal.1031","Tell Sabi Abyad (Op III)","PN",29.7,"Hum_dist",1,"Hum_Bd",1,1,"Tell Sabi Abyad (Op III) (PN)",35,24,28.62,0.0370412716803491,1
"Animal.1032","Tell Sabi Abyad (Op III)","PN",28.1,"Hum_dist",1,"Hum_Bd",1,1,"Tell Sabi Abyad (Op III) (PN)",36,24,28.62,-0.0183361977886047,1
"Animal.1033","Tell Sabi Abyad (Op III)","PN",29.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Sabi Abyad (Op III) (PN)",37,24,28.62,0.0302844892174692,1
"Animal.1035","Tell Sabi Abyad (Op III)","PN",31.1,"Hum_dist",1,"Hum_Bd",1,1,"Tell Sabi Abyad (Op III) (PN)",39,24,28.62,0.0831020450568837,1
"Animal.1036","Tell Sabi Abyad (Op III)","PN",33.2,"Hum_dist",1,"Hum_Bd",1,1,"Tell Sabi Abyad (Op III) (PN)",40,24,28.62,0.148444101794138,1
"Animal.1037","Tell Sabi Abyad (Op III)","PN",31.1,"Hum_dist",1,"Hum_Bd",1,1,"Tell Sabi Abyad (Op III) (PN)",41,24,28.62,0.0831020450568837,1
"Animal.1038","Tell Sabi Abyad (Op III)","PN",29.6,"Hum_dist",1,"Hum_Bd",1,1,"Tell Sabi Abyad (Op III) (PN)",42,24,28.62,0.0336685872017098,1
"Animal.1039","Tell Sabi Abyad (Op III)","PN",30.4,"Hum_dist",1,"Hum_Bd",1,1,"Tell Sabi Abyad (Op III) (PN)",43,24,28.62,0.0603368342838711,1
"Animal.1040","Tell Sabi Abyad (Op III)","Halaf",28.6,"Hum_dist",1,"Hum_Bd",1,1,"Tell Sabi Abyad (Op III) (Halaf)",45,23,28.62,-0.000699056302497882,2
"Animal.1041","Tell Sabi Abyad (Op III)","Halaf",31.4,"Hum_dist",1,"Hum_Bd",1,1,"Tell Sabi Abyad (Op III) (Halaf)",46,23,28.62,0.0927021187859028,2
"Animal.1042","Tell Sabi Abyad (Op III)","Halaf",30.2,"Hum_dist",1,"Hum_Bd",1,1,"Tell Sabi Abyad (Op III) (Halaf)",47,23,28.62,0.053736150252519,2
"Animal.1044","Tell Sabi Abyad (Op III)","Halaf",32.4,"Hum_dist",1,"Hum_Bd",1,1,"Tell Sabi Abyad (Op III) (Halaf)",49,23,28.62,0.124052648669979,2
"Animal.1226","Domuztepe","Halaf",27.8,"Hum_dist",1,"Hum_Bd",1,1,"Domuztepe (Halaf)",132,3,28.62,-0.0290697534317135,2
"Animal.1228","Domuztepe","Halaf",27.2,"Hum_dist",1,"Hum_Bd",1,1,"Domuztepe (Halaf)",134,3,28.62,-0.0508888008263533,2
"Animal.1229","Domuztepe","Halaf",27.3,"Hum_dist",1,"Hum_Bd",1,1,"Domuztepe (Halaf)",135,3,28.62,-0.0472190719373908,2
"Animal.1230","Domuztepe","Halaf",30.8,"Hum_dist",1,"Hum_Bd",1,1,"Domuztepe (Halaf)",137,3,28.62,0.073408915851224,2
"Animal.1242","Domuztepe","Halaf",27.8,"Hum_dist",1,"Hum_Bd",1,1,"Domuztepe (Halaf)",150,3,28.62,-0.0290697534317135,2
"Animal.1243","Domuztepe","Halaf",27.2,"Hum_dist",1,"Hum_Bd",1,1,"Domuztepe (Halaf)",151,3,28.62,-0.0508888008263533,2
"Animal.1244","Domuztepe","Halaf",31.2,"Hum_dist",1,"Hum_Bd",1,1,"Domuztepe (Halaf)",152,3,28.62,0.0863123206871317,2
"Animal.1245","Domuztepe","Halaf",29,"Hum_dist",1,"Hum_Bd",1,1,"Domuztepe (Halaf)",153,3,28.62,0.0131900558581692,2
"Animal.1246","Domuztepe","Halaf",30,"Hum_dist",1,"Hum_Bd",1,1,"Domuztepe (Halaf)",154,3,28.62,0.0470916075338506,2
"Animal.1247","Domuztepe","Halaf",26.8,"Hum_dist",1,"Hum_Bd",1,1,"Domuztepe (Halaf)",155,3,28.62,-0.0657038866114939,2
"Animal.1283","Tell Mozan","EBA",31,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",195,21,28.62,0.0798814303568413,5
"Animal.1284","Tell Mozan","EBA",36.7,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",196,21,28.62,0.24867098093222,5
"Animal.1285","Tell Mozan","EBA",29.3,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",197,21,28.62,0.0234817418947167,5
"Animal.1286","Tell Mozan","EBA",32.4,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",198,21,28.62,0.124052648669979,5
"Animal.1287","Tell Mozan","EBA",31.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",199,21,28.62,0.0958817717032825,5
"Animal.1288","Tell Mozan","EBA",31.6,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",200,21,28.62,0.0990513464645616,5
"Animal.1289","Tell Mozan","EBA",30.3,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",201,21,28.62,0.0570419383870185,5
"Animal.1290","Tell Mozan","EBA",30,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",203,21,28.62,0.0470916075338506,5
"Animal.1291","Tell Mozan","EBA",31.3,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",204,21,28.62,0.0895123234178026,5
"Animal.1292","Tell Mozan","EBA",32,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",205,21,28.62,0.111630128671422,5
"Animal.1293","Tell Mozan","EBA",31.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",206,21,28.62,0.0958817717032825,5
"Animal.1294","Tell Mozan","EBA",31.3,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",207,21,28.62,0.0895123234178026,5
"Animal.1295","Tell Mozan","EBA",33.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",208,21,28.62,0.157439664702716,5
"Animal.1296","Tell Mozan","EBA",32,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",209,21,28.62,0.111630128671422,5
"Animal.1297","Tell Mozan","EBA",30.9,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",210,21,28.62,0.0766504097753948,5
"Animal.1298","Tell Mozan","EBA",28.2,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",211,21,28.62,-0.014783796184237,5
"Animal.1299","Tell Mozan","EBA",27.7,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",212,21,28.62,-0.0326733609350121,5
"Animal.1300","Tell Mozan","EBA",29.1,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",215,21,28.62,0.0166324000491421,5
"Animal.1301","Tell Mozan","EBA",30,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",216,21,28.62,0.0470916075338506,5
"Animal.1302","Tell Mozan","EBA",31.6,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",217,21,28.62,0.0990513464645616,5
"Animal.1303","Tell Mozan","EBA",31.8,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",218,21,28.62,0.105360515657826,5
"Animal.1304","Tell Mozan","EBA",30.8,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",219,21,28.62,0.073408915851224,5
"Animal.1305","Tell Mozan","EBA",26.3,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",220,21,28.62,-0.084536834944586,5
"Animal.1306","Tell Mozan","EBA",36.4,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",221,21,28.62,0.24046300051439,5
"Animal.1307","Tell Mozan","EBA",31,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",222,21,28.62,0.0798814303568413,5
"Animal.1308","Tell Mozan","EBA",35.3,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",223,21,28.62,0.209777189810946,5
"Animal.1309","Tell Mozan","EBA",33.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",224,21,28.62,0.157439664702716,5
"Animal.1310","Tell Mozan","EBA",34.3,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",226,21,28.62,0.181039580043589,5
"Animal.1311","Tell Mozan","EBA",33.2,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",227,21,28.62,0.148444101794138,5
"Animal.1312","Tell Mozan","EBA",33.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",228,21,28.62,0.157439664702716,5
"Animal.1313","Tell Mozan","EBA",33.3,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",229,21,28.62,0.151451622858093,5
"Animal.1314","Tell Mozan","EBA",35.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (EBA)",230,21,28.62,0.215426922353065,5
"Animal.7583","Tell Mozan","MBA",33.7,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (MBA)",1466,22,28.62,0.163392063230011,6
"Animal.7584","Tell Mozan","MBA",32,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (MBA)",1467,22,28.62,0.111630128671422,6
"Animal.7585","Tell Mozan","MBA",33.3,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (MBA)",1468,22,28.62,0.151451622858093,6
"Animal.7586","Tell Mozan","MBA",30.2,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (MBA)",1469,22,28.62,0.053736150252519,6
"Animal.7587","Tell Mozan","MBA",33.7,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (MBA)",1470,22,28.62,0.163392063230011,6
"Animal.7588","Tell Mozan","MBA",30.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (MBA)",1471,22,28.62,0.0636209094850611,6
"Animal.7589","Tell Mozan","MBA",30.9,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (MBA)",1472,22,28.62,0.0766504097753948,6
"Animal.7590","Tell Mozan","MBA",31.8,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (MBA)",1473,22,28.62,0.105360515657826,6
"Animal.7591","Tell Mozan","MBA",33.2,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (MBA)",1474,22,28.62,0.148444101794138,6
"Animal.7592","Tell Mozan","MBA",32.4,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (MBA)",1475,22,28.62,0.124052648669979,6
"Animal.7593","Tell Mozan","MBA",32.2,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (MBA)",1476,22,28.62,0.117860678422058,6
"Animal.7594","Tell Mozan","MBA",32.9,"Hum_dist",1,"Hum_Bd",1,1,"Tell Mozan (MBA)",1477,22,28.62,0.139366883643021,6
"Animal.7681","Tell Chuera","EBA",33.7,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1536,20,28.62,0.163392063230011,5
"Animal.7682","Tell Chuera","EBA",31.9,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1537,20,28.62,0.108500235662494,5
"Animal.7683","Tell Chuera","EBA",34.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1538,20,28.62,0.186853549909009,5
"Animal.7684","Tell Chuera","EBA",33,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1539,20,28.62,0.142401787338175,5
"Animal.7685","Tell Chuera","EBA",32,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1540,20,28.62,0.111630128671422,5
"Animal.7686","Tell Chuera","EBA",30.8,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1541,20,28.62,0.073408915851224,5
"Animal.7687","Tell Chuera","EBA",28.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1542,20,28.62,-0.00420168685370008,5
"Animal.7688","Tell Chuera","EBA",34.2,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1543,20,28.62,0.178119869940255,5
"Animal.7689","Tell Chuera","EBA",27.9,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1544,20,28.62,-0.025479085300985,5
"Animal.7690","Tell Chuera","EBA",32.2,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1546,20,28.62,0.117860678422058,5
"Animal.7691","Tell Chuera","EBA",31.9,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1547,20,28.62,0.108500235662494,5
"Animal.7692","Tell Chuera","EBA",34,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1548,20,28.62,0.172254750487856,5
"Animal.7693","Tell Chuera","EBA",33.6,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1549,20,28.62,0.160420292840854,5
"Animal.7694","Tell Chuera","EBA",33.8,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1550,20,28.62,0.166355028360668,5
"Animal.7695","Tell Chuera","EBA",30.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1551,20,28.62,0.0636209094850611,5
"Animal.7696","Tell Chuera","EBA",30,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1552,20,28.62,0.0470916075338506,5
"Animal.7697","Tell Chuera","EBA",32,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1553,20,28.62,0.111630128671422,5
"Animal.7698","Tell Chuera","EBA",31.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1554,20,28.62,0.0958817717032825,5
"Animal.7699","Tell Chuera","EBA",32,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1555,20,28.62,0.111630128671422,5
"Animal.7700","Tell Chuera","EBA",28,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1558,20,28.62,-0.021901263953101,5
"Animal.7701","Tell Chuera","EBA",31.6,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1559,20,28.62,0.0990513464645616,5
"Animal.7871","Tell Chuera","EBA",30.9,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1673,20,28.62,0.0766504097753948,5
"Animal.7872","Tell Chuera","EBA",36,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1674,20,28.62,0.229413164327805,5
"Animal.7873","Tell Chuera","EBA",33.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1675,20,28.62,0.157439664702716,5
"Animal.7874","Tell Chuera","EBA",34.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1676,20,28.62,0.186853549909009,5
"Animal.7875","Tell Chuera","EBA",34.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1677,20,28.62,0.186853549909009,5
"Animal.7876","Tell Chuera","EBA",30.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1678,20,28.62,0.0636209094850611,5
"Animal.7877","Tell Chuera","EBA",36,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1679,20,28.62,0.229413164327805,5
"Animal.7878","Tell Chuera","EBA",31.8,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1680,20,28.62,0.105360515657826,5
"Animal.7879","Tell Chuera","EBA",27.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1681,20,28.62,-0.0399197694557792,5
"Animal.7880","Tell Chuera","EBA",29.6,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1682,20,28.62,0.0336685872017098,5
"Animal.7881","Tell Chuera","EBA",33,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1683,20,28.62,0.142401787338175,5
"Animal.7882","Tell Chuera","EBA",34.5,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1684,20,28.62,0.186853549909009,5
"Animal.7883","Tell Chuera","EBA",31.8,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1685,20,28.62,0.105360515657826,5
"Animal.7884","Tell Chuera","EBA",33,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1686,20,28.62,0.142401787338175,5
"Animal.7886","Tell Chuera","EBA",30.2,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1687,20,28.62,0.053736150252519,5
"Animal.7887","Tell Chuera","EBA",34,"Hum_dist",1,"Hum_Bd",1,1,"Tell Chuera (EBA)",1688,20,28.62,0.172254750487856,5
"Animal.7888","Kharab Sayyar","EBA",31.3,"Hum_dist",1,"Hum_Bd",1,1,"Kharab Sayyar (EBA)",1689,11,28.62,0.0895123234178026,5
"Animal.7889","Kharab Sayyar","EBA",28.2,"Hum_dist",1,"Hum_Bd",1,1,"Kharab Sayyar (EBA)",1690,11,28.62,-0.014783796184237,5
"Animal.7890","Kharab Sayyar","EBA",36.8,"Hum_dist",1,"Hum_Bd",1,1,"Kharab Sayyar (EBA)",1691,11,28.62,0.25139207104658,5
"Animal.7891","Kharab Sayyar","EBA",37,"Hum_dist",1,"Hum_Bd",1,1,"Kharab Sayyar (EBA)",1692,11,28.62,0.25681213851592,5
"Animal.7892","Kharab Sayyar","EBA",28.9,"Hum_dist",1,"Hum_Bd",1,1,"Kharab Sayyar (EBA)",1693,11,28.62,0.00973582099008165,5
"Animal.7893","Kharab Sayyar","EBA",31,"Hum_dist",1,"Hum_Bd",1,1,"Kharab Sayyar (EBA)",1694,11,28.62,0.0798814303568413,5
"Animal.7894","Kharab Sayyar","EBA",29,"Hum_dist",1,"Hum_Bd",1,1,"Kharab Sayyar (EBA)",1695,11,28.62,0.0131900558581692,5
"Animal.7895","Kharab Sayyar","EBA",30,"Hum_dist",1,"Hum_Bd",1,1,"Kharab Sayyar (EBA)",1696,11,28.62,0.0470916075338506,5
"Animal.7896","Kharab Sayyar","EBA",34.5,"Hum_dist",1,"Hum_Bd",1,1,"Kharab Sayyar (EBA)",1697,11,28.62,0.186853549909009,5
"Animal.17","Tell Surezha","LC 1-3",29,"Hum_dist",1,"Hum_BT",2,1,"Tell Surezha (LC 1-3)",365,25,27.27,0.0615086331289769,3
"Animal.18","Tell Surezha","LC 1-3",32.5,"Hum_dist",1,"Hum_BT",2,1,"Tell Surezha (LC 1-3)",376,25,27.27,0.175452892478195,3
"Animal.116","Sabi Abyad","Halaf",25.7,"Hum_dist",1,"Hum_BT",2,1,"Sabi Abyad (Halaf)",124,16,27.27,-0.0592962049563231,2
"Animal.117","Sabi Abyad","Halaf",25.6,"Hum_dist",1,"Hum_BT",2,1,"Sabi Abyad (Halaf)",125,16,27.27,-0.0631948453719803,2
"Animal.118","Sabi Abyad","Halaf",25.6,"Hum_dist",1,"Hum_BT",2,1,"Sabi Abyad (Halaf)",126,16,27.27,-0.0631948453719803,2
"Animal.119","Sabi Abyad","Halaf",28.1,"Hum_dist",1,"Hum_BT",2,1,"Sabi Abyad (Halaf)",127,16,27.27,0.029982379482203,2
"Animal.120","Sabi Abyad","Halaf",26.6,"Hum_dist",1,"Hum_BT",2,1,"Sabi Abyad (Halaf)",129,16,27.27,-0.0248759810698437,2
"Animal.121","Sabi Abyad","Halaf",25.5,"Hum_dist",1,"Hum_BT",2,1,"Sabi Abyad (Halaf)",130,16,27.27,-0.0671087446931166,2
"Animal.122","Sabi Abyad","Halaf",25.5,"Hum_dist",1,"Hum_BT",2,1,"Sabi Abyad (Halaf)",131,16,27.27,-0.0671087446931166,2
"Animal.123","Sabi Abyad","Halaf",27.6,"Hum_dist",1,"Hum_BT",2,1,"Sabi Abyad (Halaf)",136,16,27.27,0.0120285758656071,2
"Animal.124","Sabi Abyad","Halaf",27.1,"Hum_dist",1,"Hum_BT",2,1,"Sabi Abyad (Halaf)",147,16,27.27,-0.00625346897184188,2
"Animal.125","Sabi Abyad","Halaf",30.5,"Hum_dist",1,"Hum_BT",2,1,"Sabi Abyad (Halaf)",158,16,27.27,0.111939486755869,2
"Animal.126","Sabi Abyad","Halaf",31.1,"Hum_dist",1,"Hum_BT",2,1,"Sabi Abyad (Halaf)",169,16,27.27,0.131420622327691,2
"Animal.127","Sabi Abyad","Halaf",31.1,"Hum_dist",1,"Hum_BT",2,1,"Sabi Abyad (Halaf)",180,16,27.27,0.131420622327691,2
"Animal.128","Sabi Abyad","Halaf",28.7,"Hum_dist",1,"Hum_BT",2,1,"Sabi Abyad (Halaf)",191,16,27.27,0.0511099259080783,2
"Animal.129","Sabi Abyad","Halaf",29.4,"Hum_dist",1,"Hum_BT",2,1,"Sabi Abyad (Halaf)",202,16,27.27,0.0752074774871387,2
"Animal.130","Sabi Abyad","Halaf",29.7,"Hum_dist",1,"Hum_BT",2,1,"Sabi Abyad (Halaf)",214,16,27.27,0.0853598489511568,2
