Specimen,Site,Period,Measurement_value,Element,Element_Portion,Measurement,Measurement_Set,Immature,Site_Name,Specimen_No,Site_No
Animal.1226,Domuztepe,Halaf,27.8,Hum_dist,1,Hum_Bd,1,1,Domuztepe (Halaf),132,3
Animal.1228,Domuztepe,Halaf,27.2,Hum_dist,1,Hum_Bd,1,1,Domuztepe (Halaf),134,3
Animal.1229,Domuztepe,Halaf,27.3,Hum_dist,1,Hum_Bd,1,1,Domuztepe (Halaf),135,3
Animal.1230,Domuztepe,Halaf,30.8,Hum_dist,1,Hum_Bd,1,1,Domuztepe (Halaf),137,3
Animal.1242,Domuztepe,Halaf,27.8,Hum_dist,1,Hum_Bd,1,1,Domuztepe (Halaf),150,3
Animal.1243,Domuztepe,Halaf,27.2,Hum_dist,1,Hum_Bd,1,1,Domuztepe (Halaf),151,3
Animal.1244,Domuztepe,Halaf,31.2,Hum_dist,1,Hum_Bd,1,1,Domuztepe (Halaf),152,3
Animal.1245,Domuztepe,Halaf,29,Hum_dist,1,Hum_Bd,1,1,Domuztepe (Halaf),153,3
Animal.1246,Domuztepe,Halaf,30,Hum_dist,1,Hum_Bd,1,1,Domuztepe (Halaf),154,3
Animal.1247,Domuztepe,Halaf,26.8,Hum_dist,1,Hum_Bd,1,1,Domuztepe (Halaf),155,3
Animal.1283,Tell Mozan,EBA,31,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),195,24
Animal.1284,Tell Mozan,EBA,36.7,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),196,24
Animal.1285,Tell Mozan,EBA,29.3,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),197,24
Animal.1286,Tell Mozan,EBA,32.4,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),198,24
Animal.1287,Tell Mozan,EBA,31.5,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),199,24
Animal.1288,Tell Mozan,EBA,31.6,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),200,24
Animal.1289,Tell Mozan,EBA,30.3,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),201,24
Animal.1290,Tell Mozan,EBA,30,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),203,24
Animal.1291,Tell Mozan,EBA,31.3,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),204,24
Animal.1292,Tell Mozan,EBA,32,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),205,24
Animal.1293,Tell Mozan,EBA,31.5,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),206,24
Animal.1294,Tell Mozan,EBA,31.3,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),207,24
Animal.1295,Tell Mozan,EBA,33.5,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),208,24
Animal.1296,Tell Mozan,EBA,32,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),209,24
Animal.1297,Tell Mozan,EBA,30.9,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),210,24
Animal.1298,Tell Mozan,EBA,28.2,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),211,24
Animal.1299,Tell Mozan,EBA,27.7,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),212,24
Animal.1300,Tell Mozan,EBA,29.1,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),215,24
Animal.1301,Tell Mozan,EBA,30,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),216,24
Animal.1302,Tell Mozan,EBA,31.6,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),217,24
Animal.1303,Tell Mozan,EBA,31.8,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),218,24
Animal.1304,Tell Mozan,EBA,30.8,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),219,24
Animal.1305,Tell Mozan,EBA,26.3,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),220,24
Animal.1306,Tell Mozan,EBA,36.4,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),221,24
Animal.1307,Tell Mozan,EBA,31,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),222,24
Animal.1308,Tell Mozan,EBA,35.3,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),223,24
Animal.1309,Tell Mozan,EBA,33.5,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),224,24
Animal.1310,Tell Mozan,EBA,34.3,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),226,24
Animal.1311,Tell Mozan,EBA,33.2,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),227,24
Animal.1312,Tell Mozan,EBA,33.5,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),228,24
Animal.1313,Tell Mozan,EBA,33.3,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),229,24
Animal.1314,Tell Mozan,EBA,35.5,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (EBA),230,24
Animal.7583,Tell Mozan,MBA,33.7,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (MBA),1861,25
Animal.7584,Tell Mozan,MBA,32,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (MBA),1862,25
Animal.7585,Tell Mozan,MBA,33.3,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (MBA),1863,25
Animal.7586,Tell Mozan,MBA,30.2,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (MBA),1864,25
Animal.7587,Tell Mozan,MBA,33.7,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (MBA),1865,25
Animal.7588,Tell Mozan,MBA,30.5,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (MBA),1866,25
Animal.7589,Tell Mozan,MBA,30.9,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (MBA),1867,25
Animal.7590,Tell Mozan,MBA,31.8,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (MBA),1868,25
Animal.7591,Tell Mozan,MBA,33.2,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (MBA),1869,25
Animal.7592,Tell Mozan,MBA,32.4,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (MBA),1870,25
Animal.7593,Tell Mozan,MBA,32.2,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (MBA),1871,25
Animal.7594,Tell Mozan,MBA,32.9,Hum_dist,1,Hum_Bd,1,1,Tell Mozan (MBA),1872,25
Animal.7681,Tell Chuera,EBA,33.7,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1931,22
Animal.7682,Tell Chuera,EBA,31.9,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1932,22
Animal.7683,Tell Chuera,EBA,34.5,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1933,22
Animal.7684,Tell Chuera,EBA,33,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1934,22
Animal.7685,Tell Chuera,EBA,32,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1935,22
Animal.7686,Tell Chuera,EBA,30.8,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1936,22
Animal.7687,Tell Chuera,EBA,28.5,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1937,22
Animal.7688,Tell Chuera,EBA,34.2,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1938,22
Animal.7689,Tell Chuera,EBA,27.9,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1939,22
Animal.7690,Tell Chuera,EBA,32.2,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1941,22
Animal.7691,Tell Chuera,EBA,31.9,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1942,22
Animal.7692,Tell Chuera,EBA,34,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1943,22
Animal.7693,Tell Chuera,EBA,33.6,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1944,22
Animal.7694,Tell Chuera,EBA,33.8,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1945,22
Animal.7695,Tell Chuera,EBA,30.5,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1946,22
Animal.7696,Tell Chuera,EBA,30,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1947,22
Animal.7697,Tell Chuera,EBA,32,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1948,22
Animal.7698,Tell Chuera,EBA,31.5,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1949,22
Animal.7699,Tell Chuera,EBA,32,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1950,22
Animal.7700,Tell Chuera,EBA,28,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1953,22
Animal.7701,Tell Chuera,EBA,31.6,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),1954,22
Animal.7871,Tell Chuera,EBA,30.9,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),2069,22
Animal.7872,Tell Chuera,EBA,36,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),2070,22
Animal.7873,Tell Chuera,EBA,33.5,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),2071,22
Animal.7874,Tell Chuera,EBA,34.5,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),2072,22
Animal.7875,Tell Chuera,EBA,34.5,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),2073,22
Animal.7876,Tell Chuera,EBA,30.5,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),2074,22
Animal.7877,Tell Chuera,EBA,36,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),2075,22
Animal.7878,Tell Chuera,EBA,31.8,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),2076,22
Animal.7879,Tell Chuera,EBA,27.5,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),2077,22
Animal.7880,Tell Chuera,EBA,29.6,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),2078,22
Animal.7881,Tell Chuera,EBA,33,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),2079,22
Animal.7882,Tell Chuera,EBA,34.5,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),2080,22
Animal.7883,Tell Chuera,EBA,31.8,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),2081,22
Animal.7884,Tell Chuera,EBA,33,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),2082,22
Animal.7886,Tell Chuera,EBA,30.2,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),2083,22
Animal.7887,Tell Chuera,EBA,34,Hum_dist,1,Hum_Bd,1,1,Tell Chuera (EBA),2084,22
Animal.7888,Kharab Sayyar,EBA,31.3,Hum_dist,1,Hum_Bd,1,1,Kharab Sayyar (EBA),2085,13
Animal.7889,Kharab Sayyar,EBA,28.2,Hum_dist,1,Hum_Bd,1,1,Kharab Sayyar (EBA),2086,13
Animal.7890,Kharab Sayyar,EBA,36.8,Hum_dist,1,Hum_Bd,1,1,Kharab Sayyar (EBA),2087,13
Animal.7891,Kharab Sayyar,EBA,37,Hum_dist,1,Hum_Bd,1,1,Kharab Sayyar (EBA),2088,13
Animal.7892,Kharab Sayyar,EBA,28.9,Hum_dist,1,Hum_Bd,1,1,Kharab Sayyar (EBA),2089,13
Animal.7893,Kharab Sayyar,EBA,31,Hum_dist,1,Hum_Bd,1,1,Kharab Sayyar (EBA),2090,13
Animal.7894,Kharab Sayyar,EBA,29,Hum_dist,1,Hum_Bd,1,1,Kharab Sayyar (EBA),2091,13
Animal.7895,Kharab Sayyar,EBA,30,Hum_dist,1,Hum_Bd,1,1,Kharab Sayyar (EBA),2092,13
Animal.7896,Kharab Sayyar,EBA,34.5,Hum_dist,1,Hum_Bd,1,1,Kharab Sayyar (EBA),2093,13
Animal.17,Tell Surezha,LC 1-3,29,Hum_dist,1,Hum_BT,2,1,Tell Surezha (LC 1-3),365,28
Animal.18,Tell Surezha,LC 1-3,32.5,Hum_dist,1,Hum_BT,2,1,Tell Surezha (LC 1-3),376,28
Animal.116,Sabi Abyad,Halaf,25.7,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),124,18
Animal.117,Sabi Abyad,Halaf,25.6,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),125,18
Animal.118,Sabi Abyad,Halaf,25.6,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),126,18
Animal.119,Sabi Abyad,Halaf,28.1,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),127,18
Animal.120,Sabi Abyad,Halaf,26.6,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),129,18
Animal.121,Sabi Abyad,Halaf,25.5,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),130,18
Animal.122,Sabi Abyad,Halaf,25.5,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),131,18
Animal.123,Sabi Abyad,Halaf,27.6,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),136,18
Animal.124,Sabi Abyad,Halaf,27.1,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),147,18
Animal.125,Sabi Abyad,Halaf,30.5,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),158,18
Animal.126,Sabi Abyad,Halaf,31.1,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),169,18
Animal.127,Sabi Abyad,Halaf,31.1,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),180,18
Animal.128,Sabi Abyad,Halaf,28.7,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),191,18
Animal.129,Sabi Abyad,Halaf,29.4,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),202,18
Animal.130,Sabi Abyad,Halaf,29.7,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),214,18
Animal.131,Sabi Abyad,Halaf,29.9,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),225,18
Animal.132,Sabi Abyad,Halaf,25.7,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),236,18
Animal.135,Sabi Abyad,Halaf,27.2,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),269,18
Animal.136,Sabi Abyad,Halaf,27,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),280,18
Animal.137,Sabi Abyad,Halaf,27.2,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),291,18
Animal.138,Sabi Abyad,Halaf,26.7,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),302,18
Animal.139,Sabi Abyad,Halaf,28.4,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),313,18
Animal.140,Sabi Abyad,Halaf,27.4,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),325,18
Animal.141,Sabi Abyad,Halaf,26.7,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),335,18
Animal.142,Sabi Abyad,Halaf,28.9,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),336,18
Animal.143,Sabi Abyad,Halaf,28.2,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),337,18
Animal.144,Sabi Abyad,Halaf,28.9,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),338,18
Animal.145,Sabi Abyad,Halaf,28.1,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),339,18
Animal.146,Sabi Abyad,Halaf,29,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),340,18
Animal.147,Sabi Abyad,Halaf,28.7,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),341,18
Animal.149,Sabi Abyad,Halaf,29.4,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),343,18
Animal.150,Sabi Abyad,Halaf,29.6,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),344,18
Animal.151,Sabi Abyad,Halaf,29.6,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),345,18
Animal.152,Sabi Abyad,Halaf,29.6,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),346,18
Animal.153,Sabi Abyad,Halaf,29.4,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),347,18
Animal.154,Sabi Abyad,Halaf,28.4,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),348,18
Animal.155,Sabi Abyad,Halaf,29.7,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),349,18
Animal.156,Sabi Abyad,Halaf,30.7,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),350,18
Animal.157,Sabi Abyad,Halaf,29.1,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),351,18
Animal.158,Sabi Abyad,Halaf,30.4,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (Halaf),352,18
Animal.159,Sabi Abyad,PN,25.1,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),353,19
Animal.160,Sabi Abyad,PN,26.3,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),355,19
Animal.161,Sabi Abyad,PN,26.6,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),356,19
Animal.162,Sabi Abyad,PN,26.7,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),357,19
Animal.163,Sabi Abyad,PN,27.8,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),358,19
Animal.164,Sabi Abyad,PN,24.7,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),359,19
Animal.165,Sabi Abyad,PN,28.5,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),360,19
Animal.166,Sabi Abyad,PN,27.9,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),361,19
Animal.167,Sabi Abyad,PN,27.2,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),362,19
Animal.168,Sabi Abyad,PN,26.5,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),363,19
Animal.169,Sabi Abyad,PN,26.9,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),364,19
Animal.170,Sabi Abyad,PN,27.3,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),366,19
Animal.171,Sabi Abyad,PN,27.7,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),367,19
Animal.172,Sabi Abyad,PN,27.7,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),368,19
Animal.173,Sabi Abyad,PN,28,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),369,19
Animal.174,Sabi Abyad,PN,27.5,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),370,19
Animal.175,Sabi Abyad,PN,26.8,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),371,19
Animal.176,Sabi Abyad,PN,28.6,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),372,19
Animal.177,Sabi Abyad,PN,28.5,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),373,19
Animal.178,Sabi Abyad,PN,27.4,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),374,19
Animal.179,Sabi Abyad,PN,28,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),375,19
Animal.180,Sabi Abyad,PN,27.5,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),377,19
Animal.181,Sabi Abyad,PN,28.7,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),378,19
Animal.182,Sabi Abyad,PN,26.9,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),379,19
Animal.183,Sabi Abyad,PN,28.1,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),380,19
Animal.184,Sabi Abyad,PN,28.7,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),381,19
Animal.185,Sabi Abyad,PN,28,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),382,19
Animal.186,Sabi Abyad,PN,28.6,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),383,19
Animal.187,Sabi Abyad,PN,30,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),384,19
Animal.188,Sabi Abyad,PN,30.3,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),385,19
Animal.189,Sabi Abyad,PN,29.6,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),386,19
Animal.190,Sabi Abyad,PN,29.6,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),388,19
Animal.191,Sabi Abyad,PN,30.3,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),389,19
Animal.192,Sabi Abyad,PN,32.6,Hum_dist,1,Hum_BT,2,1,Sabi Abyad (PN),390,19
Animal.374,Gritille,PPNB,31.1,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),574,7
Animal.375,Gritille,PPNB,26,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),575,7
Animal.376,Gritille,PPNB,29.9,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),576,7
Animal.377,Gritille,PPNB,26.91,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),577,7
Animal.378,Gritille,PPNB,30.19,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),578,7
Animal.379,Gritille,PPNB,28,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),579,7
Animal.380,Gritille,PPNB,29.39,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),581,7
Animal.381,Gritille,PPNB,28.9,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),582,7
Animal.382,Gritille,PPNB,37.9,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),583,7
Animal.383,Gritille,PPNB,26.7,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),584,7
Animal.384,Gritille,PPNB,30.4,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),585,7
Animal.385,Gritille,PPNB,28.7,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),586,7
Animal.386,Gritille,PPNB,28.5,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),587,7
Animal.387,Gritille,PPNB,30.9,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),588,7
Animal.388,Gritille,PPNB,28.65,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),589,7
Animal.389,Gritille,PPNB,28.5,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),590,7
Animal.390,Gritille,PPNB,28.7,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),592,7
Animal.391,Gritille,PPNB,26.8,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),593,7
Animal.392,Gritille,PPNB,30.2,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),594,7
Animal.393,Gritille,PPNB,28.34,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),595,7
Animal.394,Gritille,PPNB,25.27,Hum_dist,1,Hum_BT,2,1,Gritille (PPNB),596,7
Animal.506,Mezraa-Teleilat,PPNB,27.7,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1242,14
Animal.507,Mezraa-Teleilat,PPNB,29.2,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1253,14
Animal.508,Mezraa-Teleilat,PPNB,26.5,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1264,14
Animal.509,Mezraa-Teleilat,PPNB,29.3,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1275,14
Animal.510,Mezraa-Teleilat,PPNB,30.9,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1287,14
Animal.511,Mezraa-Teleilat,PPNB,31.5,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1298,14
Animal.512,Mezraa-Teleilat,PPNB,29.2,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1304,14
Animal.513,Mezraa-Teleilat,PPNB,28.9,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1305,14
Animal.514,Mezraa-Teleilat,PPNB,25.7,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1306,14
Animal.515,Mezraa-Teleilat,PPNB,26.6,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1307,14
Animal.516,Mezraa-Teleilat,PPNB,27,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1308,14
Animal.517,Mezraa-Teleilat,PPNB,29.3,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1309,14
Animal.518,Mezraa-Teleilat,PPNB,29.3,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1310,14
Animal.519,Mezraa-Teleilat,PPNB,29.7,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1311,14
Animal.520,Mezraa-Teleilat,PPNB,27.5,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1313,14
Animal.521,Mezraa-Teleilat,PPNB,29.7,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1324,14
Animal.522,Mezraa-Teleilat,PPNB,29.9,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1335,14
Animal.523,Mezraa-Teleilat,PPNB,28.3,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1346,14
Animal.524,Mezraa-Teleilat,PPNB,28,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1357,14
Animal.525,Mezraa-Teleilat,PPNB,30.6,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1368,14
Animal.526,Mezraa-Teleilat,PPNB,31.4,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1379,14
Animal.527,Mezraa-Teleilat,PPNB,27,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1390,14
Animal.528,Mezraa-Teleilat,PPNB,29.3,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1401,14
Animal.529,Mezraa-Teleilat,PPNB,28.4,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1412,14
Animal.530,Mezraa-Teleilat,PPNB,32.1,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1424,14
Animal.533,Mezraa-Teleilat,PPNB,27.1,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1445,14
Animal.534,Mezraa-Teleilat,PPNB,31.9,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1446,14
Animal.535,Mezraa-Teleilat,PPNB,28.2,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1447,14
Animal.536,Mezraa-Teleilat,PPNB,28.2,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1448,14
Animal.537,Mezraa-Teleilat,PPNB,26.3,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1449,14
Animal.539,Mezraa-Teleilat,PPNB,25.5,Hum_dist,1,Hum_BT,2,1,Mezraa-Teleilat (PPNB),1451,14
